CORADR ID,FLYBY ID,FILENAME,RESOLUTION,TARGET_NAME,MAXIMUM_LATITUDE (Degrees),MINIMUM_LATITUDE (Degrees),EASTERNMOST_LONGITUDE (Degrees),WESTERNMOST_LONGITUDE (Degrees),START_TIME,STOP_TIME
CORADR_0108_V03,T00,BIMQI26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BILQH21S301_D108_T021S02_V03.LBL,Q,TITAN,-10.86684747 ,-30.15999061 ,290.17139081 ,311.31352530 ,2006-346T12:01:42.949,2006-346T12:03:30.572
CORADR_0108_V03,T00,BILQH26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIBQD21S301_D108_T021S02_V03.LBL,Q,TITAN,-10.8668474,-30.1599906,290.1713908,311.3135253,2006-346T12:01:42.949,2006-346T12:03:30.572
CORADR_0108_V03,T00,BIBQD26N267_D108_T021S01_V03.LBL,Q,TITAN,59.1550768,-32.1914254,185.5765859,305.6522367,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIBQF26N267_D108_T021S01_V03.LBL,Q,TITAN,59.1550768,-32.1914254,185.5765859,305.6522367,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIBQH21S301_D108_T021S02_V03.LBL,Q,TITAN,-10.86684747,-30.15999061,290.17139081,311.31352530,2006-346T12:01:42.949,2006-346T12:03:30.572
CORADR_0108_V03,T00,BIBQH26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687,-32.19142543,185.57658593,305.65223674,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIBQI26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687,-32.19142543,185.57658593,305.65223674,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIDQH21S301_D108_T021S02_V03.LBL,Q,TITAN,-10.86684747 ,-30.15999061 ,290.17139081 ,311.31352530 ,2006-346T12:01:42.949,2006-346T12:03:30.572
CORADR_0108_V03,T00,BIBQF21S301_D108_T021S02_V03.LBL,Q,TITAN,-10.8668474,-30.1599906,290.1713908,311.3135253,2006-346T12:01:42.949,2006-346T12:03:30.572
CORADR_0108_V03,T00,BIDQI26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIEQH21S301_D108_T021S02_V03.LBL,Q,TITAN,-10.86684747 ,-30.15999061 ,290.17139081 ,311.31352530 ,2006-346T12:01:42.949,2006-346T12:03:30.572
CORADR_0108_V03,T00,BIEQH26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIEQI26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIFQH21S301_D108_T021S02_V03.LBL,Q,TITAN,-10.86684747 ,-30.15999061 ,290.17139081 ,311.31352530 ,2006-346T12:01:42.949,2006-346T12:03:30.572
CORADR_0108_V03,T00,BIFQH26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIDQH26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0108_V03,T00,BIFQI26N267_D108_T021S01_V03.LBL,Q,TITAN,59.15507687 ,-32.19142543 ,185.57658593 ,305.65223674 ,2006-346T11:36:18.887,2006-346T12:01:42.681
CORADR_0111_V03,T00,BISQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BISQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BINQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BINQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIMQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BINQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIMQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIMQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BISQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BINQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BISQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIXQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BITQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BITQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIUQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIUQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BIUQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIUQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIXQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIXQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIXQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIMQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BITQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BILQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BITQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BILQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BILQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIBQD26N009_D111_T023S01_V03.LBL,Q,TITAN,61.0306948,-42.6612880,324.6843825,108.9240379,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIBQD34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.3217073,-43.5648606,318.8305879,346.7411574,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BIBQD56N094_D111_T023S02_V03.LBL,Q,TITAN,65.1962109,47.0297703,81.4740199,111.0604136,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIBQF34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.3217073,-43.5648606,318.8305879,346.7411574,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BIBQF56N094_D111_T023S02_V03.LBL,Q,TITAN,65.1962109,47.0297703,81.4740199,111.0604136,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIBQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482,-42.66128806,324.68438254,108.92403799,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIBQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731,-43.56486064,318.83058795,346.74115744,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BIBQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099,47.02977034,81.47401990,111.0604136,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIBQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482,-42.66128806,324.68438254,108.92403799,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIDQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIBQF26N009_D111_T023S01_V03.LBL,Q,TITAN,61.0306948,-42.6612880,324.6843825,108.9240379,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIFQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BIDQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIDQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIEQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIEQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0111_V03,T00,BIEQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIEQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIFQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BILQH26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIFQH56N094_D111_T023S02_V03.LBL,Q,TITAN,65.19621099 ,47.02977034 ,81.47401990 ,111.0604136 ,2007-013T08:18:43.403,2007-013T08:20:20.642
CORADR_0111_V03,T00,BIFQI26N009_D111_T023S01_V03.LBL,Q,TITAN,61.03069482 ,-42.66128806 ,324.68438254 ,108.92403799 ,2007-013T08:20:20.912,2007-013T08:57:20.644
CORADR_0111_V03,T00,BIDQH34S333_D111_T023S03_V03.LBL,Q,TITAN,-24.32170731 ,-43.56486064 ,318.83058795 ,346.74115744 ,2007-013T08:57:00.888,2007-013T08:59:00.604
CORADR_0120_V03,T00,BINQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848 ,42.107377900 ,0.0000000000 ,360.00000000 ,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BINQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BISQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BIMQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BISQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BISQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BISQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BINQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BIMQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BINQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BINQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BIMQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIMQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848 ,42.107377900 ,0.0000000000 ,360.00000000 ,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BIMQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIMQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BISQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848 ,42.107377900 ,0.0000000000 ,360.00000000 ,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BINQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BISQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIUQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BITQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIXQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BILQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIXQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848 ,42.107377900 ,0.0000000000 ,360.00000000 ,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BIXQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BIXQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIXQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIXQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BITQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BIUQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848 ,42.107377900 ,0.0000000000 ,360.00000000 ,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BIUQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIUQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIUQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BITQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BITQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848 ,42.107377900 ,0.0000000000 ,360.00000000 ,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BITQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BITQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIUQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BILQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848 ,42.107377900 ,0.0000000000 ,360.00000000 ,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BIBQD32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.0511249,-40.1369779,34.9858570,56.8026781,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BILQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIBQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714,-39.91320768,207.93221888,62.054591000,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIBQH76N178_D120_T025S06_V03.LBL,Q,TITAN,89.99582848,42.107377900,0.0000000000,360.00000000,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BIBQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848,40.61713061,0.0000000000,360.00000000,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BIBQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848,41.16655639,0.0000000000,360.00000000,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIBQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714,-39.91320768,207.93221888,62.054591000,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIBQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499,-40.13697798,34.98585708,56.80267813,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BIBQF76N178_D120_T025S06_V03.LBL,Q,TITAN,89.9958284,42.1073779,0.0000000,360.0000000,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BIBQF76N164_D120_T025S05_V03.LBL,Q,TITAN,89.9958284,40.6171306,0.0000000,360.0000000,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BIBQF76N150_D120_T025S04_V03.LBL,Q,TITAN,89.9958284,41.1665563,0.0000000,360.0000000,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIBQF32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.0511249,-40.1369779,34.9858570,56.8026781,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BIBQD76N178_D120_T025S06_V03.LBL,Q,TITAN,89.9958284,42.1073779,0.0000000,360.0000000,2007-053T04:21:29.428,2007-053T04:25:53.277
CORADR_0120_V03,T00,BIBQD76N164_D120_T025S05_V03.LBL,Q,TITAN,89.9958284,40.6171306,0.0000000,360.0000000,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BIBQD76N150_D120_T025S04_V03.LBL,Q,TITAN,89.9958284,41.1665563,0.0000000,360.0000000,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BIBQD33N027_D120_T025S01_V03.LBL,Q,TITAN,89.0047871,-39.9132076,207.932218,62.05459100,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BILQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BIDQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BIDQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIBQF33N027_D120_T025S01_V03.LBL,Q,TITAN,89.0047871,-39.9132076,207.932218,62.05459100,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIDQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BILQH33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIDQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
CORADR_0120_V03,T00,BILQH32S046_D120_T025S02_V03.LBL,Q,TITAN,-23.05112499 ,-40.13697798 ,34.98585708 ,56.80267813 ,2007-053T02:53:26.650,2007-053T02:54:58.432
CORADR_0120_V03,T00,BIFQI33N027_D120_T025S01_V03.LBL,Q,TITAN,89.00478714 ,-39.91320768 ,207.93221888 ,62.054591000 ,2007-053T02:55:00.650,2007-053T03:30:22.636
CORADR_0120_V03,T00,BIFQH76N164_D120_T025S05_V03.LBL,Q,TITAN,89.99582848 ,40.61713061 ,0.0000000000 ,360.00000000 ,2007-053T04:14:54.450,2007-053T04:21:28.769
CORADR_0120_V03,T00,BIFQH76N150_D120_T025S04_V03.LBL,Q,TITAN,89.99582848 ,41.16655639 ,0.0000000000 ,360.00000000 ,2007-053T04:09:48.621,2007-053T04:14:53.791
